FID,OBJECTID,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape_Leng,Shape_Area,Region_rb,DPA_rb,Start_rb,Cause_rb,County_rb,County2_rb,County3_rb,DPA2_rb,Firefighte,Total_dama,OID_,Fire_rb,Expect_shp,Ranger_rb,Ranger2_rb,Contain_rb,CDFacre_rb,Otherac_rb,Totalac_rb,Veg_rb,Destroyed,Inci_rb,Forest_rb,Damaged,Civilian,Year,NLCD_11,NLCD_21,NLCD_22,NLCD_23,NLCD_24,NLCD_31,NLCD_41,NLCD_42,NLCD_43,NLCD_52,NLCD_71,NLCD_81,NLCD_82,NLCD_90,NLCD_95,NLCD_0,NLCD_12,WUI_area
814,10509,CA,CCO,LAC,STABLES FIRE,2,10/12/01,,14, ,0,6401.870117,0,1,99200,46703.45264,25907440.17,Sierra,USFS,10/12/01,Under investigation, , , , ,0,4,6369,STABLES,0,Angeles NF, ,10/15/01,0,6544,6544, ,4, , ,0,0,2001,0,201.934539,23.129066,3.113528,0,4.670292,0,2.446344,2.001554,591.34795,5563.652376,0,0,0,2.668738,0,0,202.1469
376,6321,CA,CCO,LAC,STABLE FIRE,711897,11/15/80,,14, ,0,6048.669922,0,1,324,35104.96903,24478082.54,VI,USFS, ,Cooking Fire, , , , ,0,65,5279,STABLE,0,San Bernardino, , ,0,6066,6066,B,65, , ,0,0,1980,0,324.9189,90.9595,3.780713,0,4.670292,0,546.646582,341.37612,3696.647472,1023.905966,6.894241,0.222395,6.449451,0,0,0,917.30318
2252,3138,CA,USF,KNF,SAINT CLAIRE,0,8/30/87,10/10/87,1, ,8600,8832.549805,8,1,220,31341.88806,35744054.06, ,USFS,8/30/87,Lightning,Siskiyou, , , ,0,0,4897,ST. CLAIRE,0, , ,10/6/87,0,8600,8600, ,0, ,Klamath,0,0,1987,1.111974,245.746328,8.6734,2.001554,0.44479,0,3.113528,6691.416744,8.22861,1860.555453,7.78382,0,0,0,0,0,0,0
5368,15690,CA,USF,SRF,PANTHER,54,9/26/96,10/2/96,7, ,700,943.3179932,8,1,54,8828.891034,3817470.434,Coast,USFS,9/26/96,Undetermined, , , , ,0,0,9335,SRF ASSIST #15 (PANTHER),0,Humboldt-Del Norte, ,9/29/96,0,350,350,BT,0, , ,0,0,1996,0,44.701368,18.681169,0,0,13.566087,0,216.6126,49.81645,399.198785,131.880156,0,0,0,0,0,0,10.61681
2311,4669,CA,USF,KNF,SPECIMEN,0,9/18/94,10/12/94,1, ,7015,8378.05957,8,1,170,29015.76599,33904807.85,Coast,USFS,9/17/94,Lightning, , , , ,0,0,4947,SPECIMEN,0,Klamath NF, , ,0,6463,6463, ,0, , ,0,0,1994,0,85.177234,1.111974,0.222395,0,0,8.895795,3951.956778,152.785273,810.629289,3365.501515,0,0,0,0,0,0,0
8386,17385,CA,BLM,NOD,SPANISH,3016,7/18/12,7/26/12,14, ,1169,1150.859985,1,1, ,11529.97303,4657355.793, ,USFS,7/18/12, ,Lassen, , , ,0,0,1431,SPANISH,0, , ,7/21/12,0,1169,1169,GB,0,NOD-3016, ,0,0,2012,0,0,0,0,0,0,0,116.53491,0,57.155481,978.537413,0,0,0,0,0,0,0
9686,19347,CA,USF,MDF,SOUP 2,906,9/17/16,12/12/16,7,FIRESTAT C_Meth 03 GPS Different Corrected Data,2588,2512.540039,4,1, ,30524.5344,10167883.33, ,USFS,9/17/16,Undetermined,Modoc, , , ,0,0,587,SOUP COMPLEX,0, , ,10/31/16,0,2722,2722,GT,0,MDF-910, ,0,0,2016,0,0,0,0,0,0,0,2099.85233,78.282993,322.027767,8.451005,0,0,0,0,0,0,0
8686,17834,CA,USF,SQF,SODA,120,1/13/14,3/22/14,9, ,1435,1423.22998,8,1, ,20040.5759,5759614.202, ,USFS,1/14/14,Undetermined,Tulare, , , ,0,0,1868,SODA,0, , ,4/19/14,0,1612,1612,TB,0,SQF-120, ,0,0,2014,0,0,0,0,0,0,0,1221.837397,0,175.914339,22.684276,0,0,0,0,0,0,0
4097,12215,CA,CDF,BTU,SLOAT,32,7/21/81,,9, ,0,907.3959961,0,1,311,9685.49972,3672102.349,II,USFS, ,Arson, , , , ,0,0,7343,SLOAT,0,Plumas NF, , ,0,850,850,T,0, , ,0,0,1981,0,0,0,0,0,0,0,378.738458,2.891133,525.07428,0,0,0,0,0,0,0,0
7545,16304,CA,USF,KNF,SLINKARD,78,8/17/08,10/14/08,1, ,374,379.506012,3,1,78,5358.937744,1535806.555, ,USFS,8/17/08,Lightning,Siskiyou, , , ,0,0,2806,SLINKARD,0, , ,8/21/08,0,374,374,T,0,KNF-4096, ,0,0,2008,0,1.111974,0.222395,0.222395,0,0,0,376.514509,0,1.111974,0.889579,0,0,0,0,0,0,0
3399,10723,CA,USF,MNF,SLIDES,0,9/1/87,9/19/87,1, ,1100,913.3519897,8,1,42,8511.568484,3696203.031, ,USFS,8/30/87,Lightning,Tehama, , , ,0,0,6458,SLIDES,0, , ,9/11/87,0,1220,1220, ,0, ,Mendocino,0,0,1987,0,9.785374,0,0,0,0,1.779159,746.579567,1.334369,153.452458,0,0,0,0,0,0,0,0
3064,9455,CA,USF,KNF,SLIDE,0,8/30/87,9/20/87,1, ,300,115.4599991,8,1,305,2764.177368,467248.2004, ,USFS,8/30/87,Lightning,Siskiyou, , , ,0,0,6008,SLIDE,0, , ,9/14/87,0,300,300, ,0, ,Klamath,0,0,1987,0,5.559872,0,0,0,0,6.671846,71.833542,23.129066,8.451005,0,0,0,0,0,0,0,0
655,9460,CA,USF,KNF,SLATER,0,8/30/87,9/20/87,1, ,9780,5553.97998,8,1,313,21423.82989,22476149.61, ,USFS,8/30/87,Lightning,Siskiyou, , , ,0,0,6013,SLATER,0, , ,9/6/87,0,4890,4890, ,0, ,Klamath,0,0,1987,0,517.735249,4.670292,0.667185,0,0,9.11819,2116.087155,2.891133,2898.472296,0,0,0,0,0,0,0,10.77707
9671,19323,CA,USF,SQF,SLATE,3261,10/4/16,10/14/16,1,Dist to correct fire report to match these acres,2614,2614.709961,3,1, ,20039.38256,10581363.12, ,USFS,10/4/16,Lightning,Tulare, , , ,0,0,563,SLATE,0, , ,11/5/16,0,2160,2160,BT,0,SQF-3261, ,0,0,2016,0,23.129066,0,0,0,0,0,2436.780553,0,48.926871,103.858403,0,0,0,0,0,0,0
9404,18932,CA,USF,SNF,SKY,1047,6/18/15,6/21/15,2,Fire not in Firestat. Fire Num Unknown,500,498.92099,3,1,1058,9132.776722,2019060.267, ,USFS,6/18/15,Vehicle,Madera, , , ,0,0,193,SKY,0, , ,6/26/15,0,500,500,TB,0,SNF-1058, ,0,0,2015,0,0,0,0,0,0,0,35.805574,0,3.558318,458.133425,0,0,0,0,0,0,0
5832,17811,CA,USF,CNF,SILVERADO,2873,9/12/14,9/21/14,9,<Null>,959,959.0130005,3,1, ,10732.88195,3880987.626, ,USFS,9/12/14,Undetermined,Orange, , , ,0,0,1845,SILVERADO,0, , ,9/20/14,0,985,985,B,0,CNF-2873, ,0,0,2014,0.222395,57.60027,0.222395,0,0,0,0,2.891133,0.667185,896.473707,0,0,0,0,0,0,0,20.17721
1550,13199,CA,USF,CNF,SILVERADO,0,9/9/87,9/13/87,7, ,7700,7693.379883,8,1,100,28712.68764,31134021.36, ,USFS,9/9/87,Arson,Orange, , , ,0,0,8079,SILVERADO,0, , ,9/13/87,0,5800,5800, ,0, ,Cleveland,0,0,1987,2.001554,147.003007,18.236379,4.225502,0,0,0,1120.647732,140.998345,5124.64491,0.222395,0,0,2.001554,0,0,0,28.27822
7640,16414,CA,USF,SNF,SILVER KNOB, ,6/21/08,6/26/08,1, ,600,569.8250122,1,1,11,6611.905284,2306000.256, ,USFS,6/21/08,Lightning,Mariposa,Madera, , ,0,0,2916,SILVER KNOB,0, , ,7/2/08,0,1161,1161,T,0,SNF-0718, ,0,0,2008,0,0,0,0,0,0,0,516.623275,40.031076,10.230164,1.556764,0,0,0,0,0,0,0
7828,16658,CA,USF,SQF,SHOTGUN,20,6/17/09,10/12/09,1, ,900,1333.439941,7,2,20,18667.5883,5396244.834, ,USFS,6/17/09,Lightning,Tulare, , , ,0,0,3159,SHOTGUN,0, , ,7/11/09,0,900,900,T,0,SQF-2025, ,0,0,2009,0,0,0,0,0,22.684276,0,759.256074,0,489.491101,57.377876,0,0,0,0,0,0,0
697,9813,CA,CCO,LAC,SHOOTING FIRE,948727,6/25/94,,14, ,0,3537.899902,0,1,7,19690.57737,14317373.41,South,USFS,6/25/94, , , , , ,0,0,6118,SHOOTING,0,Angeles NF, ,6/25/94,0,3490,3490, ,0, , ,0,0,1994,0,16.90201,10.674954,0.889579,0,170.354468,0,16.90201,1.111974,2024.238075,1294.338123,0,0,0,0,0,0,0.22712
8612,17719,CA,USF,SQF,SHIRLEY,35,8/18/13,8/19/13,1, ,411,378.6180115,3,1, ,10828.17038,1532214.014, ,USFS,8/18/13,Lightning,Kern, , , ,0,0,1755,SHIRLEY COMPLEX,0, , ,8/22/13,0,794,794,T,0,SQF-3229, ,0,0,2013,0,0,0,0,0,0,90.292316,236.405743,19.125959,33.35923,0,0,0,0,0,0,0,0
5835,17831,CA,USF,SQF,SHIRLEY,1850,6/13/14,6/13/14,9,COUNTY #1418812,2545,2546.159912,8,1, ,21111.50109,10303963.2, ,USFS,6/13/14,Undetermined,Kern, , , ,0,4,1865,SHIRLEY,0, , ,6/21/14,0,2545,2545,TG,4,SQF-1850, ,0,0,2014,0,0,0,0,0,0,8.451005,425.663775,185.699714,1897.028212,26.909779,0,0,0,0,0,0,448.11316
7537,16296,CA,USF,INF,SHERWIN,15,8/3/08,10/14/08,1, ,300,354.9389954,1,1,15,5774.531425,1436388.929, ,USFS,8/3/08,Human,Mono, , , ,0,0,2798,SHERWIN,0, , ,8/8/08,0,347,347,T,0,INF-0656, ,0,0,2008,8.895795,0,0,0,0,0,0,210.830333,0,22.017092,110.530249,0,0,0,0,0,0,0
6099,19343,CA,USF,LPF,SHERPA,1643,6/15/16,7/11/16,9,FIRESTSAT C_Meth 20 Digitized Other,7474,7465.75,6,1, ,41203.10823,30212823.96, ,USFS,6/15/16,Undetermined,Santa Barabara, , , ,0,5,583,SHERPA,0, , ,6/23/16,0,7474,7474,BG,5,SBC-7344, ,0,0,2016,2.001554,52.040399,22.906671,7.339031,3.335923,0,0,21.349907,17.569194,663.626282,6621.584756,0,49.81645,1.556764,0,0,0,0.46128
4334,12587,CA,USF,CNF,SECOND,0,6/26/94,7/16/94,9, ,5120,5779.100098,8,1,16,28561.76934,23387199.67,South,USFS,6/26/94, , , , , ,0,0,7666,SECOND,0,Cleveland NF, , ,0,4900,4900, ,0, , ,0,0,1994,0.44479,160.124304,0.222395,0,0,0,0,174.57997,239.296876,4246.407582,894.249758,0,0,36.695153,21.794697,0,0,0
5033,13918,CA,USF,ANF,SCOUT, ,6/25/94,6/30/94,4, ,3020,3487.830078,8,0,65,20168.92183,14114750.9,South,USFS,6/25/94,Campfire, , , , ,0,9,8569,SCOUT,0,Angeles NF, ,6/29/94,0,3023,3023, ,9, , ,0,0,1994,0,138.996792,15.790036,0,0,34.471204,0,440.564231,4.447897,1337.260332,1514.731436,0,0,0,0,0,0,1194.41843
8124,17041,CA,USF,MDF,SCORPION,3,7/15/11,9/5/11,6, ,1418,1417.530029,1,1, ,17224.32251,5736560.284, ,USFS,7/15/11,Railroad,Modoc, , , ,0,0,2385,SCORPION COMPLEX,0, , ,9/5/11,0,1418,1418,G,0,MDF-000324, ,0,0,2011,0.44479,3.780713,0,0,0,0,0,0,0,92.738659,1312.574502,0,4.225502,0,0,0,0,0
10046,20511,CA,USF,SQF,SCHAEFFER,1317,6/24/17,11/15/17,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,16031,15833.2002,6,1, ,89993.1688,64074737.02, ,USFS,6/24/17,Lightning,Tulare, , , ,0,0,1002,SCHAEFFER,0, , ,8/5/17,0,16031,16031,BGT,0,SQF-1317, ,0,0,2017,0.889579,0,0,0,0,0,0,2949.40072,0,11243.39487,1632.600715,0,0,0,0.44479,0,0,0
7894,16739,CA,BLM,CDD,SAND 2,11051,7/16/10,7/20/10,1, ,1255,910.117981,2,1,FLR2,12639.32081,3683117.503, ,USFS,7/16/10,Lightning,Kern, , , ,0,0,2084,SAND 2,0, , ,7/22/10,0,1254,1254,B,0,CDD-11051, ,0,0,2010,0,0,0,0,0,0,0,0,0,114.310961,794.616858,0,0,0,0,0,0,0
6096,19336,CA,USF,ANF,SAND,3008,7/22/16,8/7/16,2,FIRESTSAT C_Meth 20 Digitized Other,41432,41382.89844,6,1, ,100047.2823,167470490, ,USFS,7/22/16,Undetermined,Los Angeles, , , ,0,136,576,SAND,0, , ,8/6/16,0,41383,41383,BGT,116,ANF-3008, ,20,1,2016,2.001554,1128.431553,236.183348,30.023307,6.227056,9.562979,0,96.519372,16.234825,6741.233194,32820.58961,1.779159,0,184.142949,97.853741,0,0,1925.48688
5702,17419,CA,USF,SHF,SALT CREEK,2521,8/1/12,9/26/12,9, ,988,982.1170044,8,1, ,10413.92213,3974484.609, ,USFS,8/1/12,Unidentified,Shasta, , , ,0,1,1465,SALT CREEK,0, , ,8/4/12,0,980,980,TBG,1,SHF-2521, ,0,0,2012,0,34.693599,19.570748,4.003108,0,0.222395,4.003108,692.982404,14.233271,201.044959,0,0,0,0,0,0,0,44.87831
8050,16952,CA,USF,ENF,SALT,28053,12/1/11,12/7/11,9,WindCmplx; SZE_CLASS=tot ac; RPRTD_ACRS=USFS only,349,342.9039917,1,1, ,7534.794621,1387684.6, ,USFS,12/1/11,Equipment Use,El Dorado, , , ,0,0,2297,SALT,0, , ,1/4/11,0,342,342,G,0,ENF-0038070, ,0,0,2011,0,0,0,0,0,0,0,101.856849,0,239.741666,0,0,0,0,0,0,0,0
9466,19009,CA,USF,SHF,SADDLE,1371,6/9/15,10/30/15,1, ,1543,1542.969971,3,1,29,22068.11839,6244164.032, ,USFS,6/9/15,Lightning,Trinity, , , ,0,0,269,SADDLE,0, , ,6/25/15,0,1542,1542,TB,0,SHF-1371, ,0,0,2015,0,97.853741,0.44479,0,0,0,1.556764,314.688736,0.44479,65.82888,1058.37717,0,0,0,0,0,0,0
9690,19352,CA,USF,SNF,SACATA,2370,10/11/16,10/15/16,9,FIRESTSAT C_Meth 02 GPS Uncorrected Data,1900,2099.060059,4,1, ,15384.78173,8494583.384, ,USFS,10/11/16,Undetermined,Fresno, , , ,0,0,591,SACATA,0, , ,10/19/16,0,2100,2100,BGT,0,SNF-2370, ,0,0,2016,0,0,0,0,0,0,6.004661,786.388248,1.111974,121.205202,1183.14069,0,0,0,0,0,0,0
5633,17140,CA,USF,SRF,RUTH,1848,9/23/11,9/29/11,5, ,1460,1457.140015,3,1, ,19720.22654,5896828.563, ,USFS,9/23/11,Debris Burning,Trinity, , , ,0,0,2484,RUTH,0, , ,11/15/11,0,1460,1460,T,0,SRF-0001848, ,0,0,2011,0,76.503834,0.44479,0.222395,0,9.11819,18.903564,581.117786,9.785374,124.76352,632.268606,0,0,0,0,0,0,169.98511
2778,7938,CA,CCO,LAC,RUBY FIRE,831493,9/20/87,9/20/87,9, ,10700,10092.90039,8,1,4287,41724.41164,40844574.56, ,USFS,9/20/87,Misc,Los Angeles, , , ,0,0,5599,RUBY,0, , ,9/24/87,0,10700,10700, ,0, ,Angeles,0,0,1987,0,268.652999,20.015538,2.446344,0,0,0,38.919102,361.391658,9192.024624,172.356022,0,0,0,0,0,0,0
5970,18938,CA,USF,SNF,ROUGH,1746,7/31/15,11/6/15,1, ,151623,151547,3,1,89,320337.6722,613288192.1, ,USFS,7/31/15,Lightning,Fresno, , , ,0,4,199,ROUGH,0, , ,12/1/15,0,151623,151623,TBG,4,SNF-1746, ,0,0,2015,257.088466,392.304545,54.486742,6.449451,0.667185,92.29387,9.785374,24748.10075,240.408851,13946.82687,111643.5574,0,0,45.146158,80.062152,0,0,1.74028
7287,15912,CA,USF,STF,ROGGE, ,8/14/96,8/31/96,1,20090305,20950,20944,8,1,38,62750.3058,84757255.06,Sierra,USFS,8/14/96,Lightning, , , , ,0,2,9349,ROGGE FIRE,0,Stanislaus NF, ,8/24/96,0,23200,23200, ,2, , ,0,0,1996,10.230164,0,0,0,0,0,15.790036,2926.049259,15.345246,15952.38378,1956.185246,0,0,0,0,0,0,0
5385,16039,CA,USF,STF,RIVER II, ,8/30/87,9/4/87,1,20090305,565,701.4069824,8,1,181,9004.419026,2838493.708, ,USFS,8/30/87,Lightning, , , , ,0,0,9403,RIVER-II,0, , ,9/2/87,0,565,565, ,0, ,Stanislaus,0,0,1987,0,0,0,0,0,0,3.558318,406.537816,1.111974,133.43692,1.556764,0,0,0,0,0,0,41.0556
4722,13226,CA,USF,SHF,RIPSTEIN,0,8/30/87,9/26/87,1, ,2262,4088.899902,8,1,298,18931.43833,16547183.55, ,USFS,8/30/87,Lightning,Trinity, , , ,0,0,8102,RIPSTEIN/EAST,0, , ,9/27/87,0,14800,14800, ,0, ,Shasta-Trinity,0,0,1987,0,0.222395,0,0,0,7.339031,1.556764,1992.213214,33.136835,2028.685973,24.24104,0,0,0,0,0,1.556764,0
5797,17730,CA,USF,STF,RIM,6,8/17/13,10/24/13,4,2013-CAYNP-0126 Suppressed Human Caused,255858,256176,7,1, ,340544.1835,1036705584, ,USFS,8/17/13,Unidentified,Tuolumne, , , ,0,119,1766,RIM,0, , ,10/27/13,0,257314,257314,TB,112,STF-2857, ,7,0,2013,305.792941,876.458169,37.139943,1.111974,0,37.362338,355.831786,191377.6769,396.085257,59316.49162,3259.641559,0,0.44479,64.049722,19.125959,0,0,1178.02366
7630,16402,CA,USF,SQF,RICHBAR, ,6/9/08,6/9/08,7, ,312,390.5859985,6,1,11,6114.711914,1580645.002, ,USFS,6/7/08,Arson,Kern, , , ,0,0,2904,RICHBAR,0, , ,6/8/08,0,312,312,BG,0,SQF-1023, ,0,0,2008,1.779159,0.222395,0.222395,0,0,0,0,0,0,16.45722,370.509848,0,0,0.222395,0,0,0,0
5455,16379,CA,USF,PNF,RICH, ,7/29/08,9/2/08,6, ,5572,6110.649902,7,1,84,42766.89238,24728929.15, ,USFS,7/29/08,Railroad,Plumas, , , ,0,9,2881,RICH,0, , ,8/10/08,0,6112,6112,T,9,PNF-0784, ,0,0,2008,0,7.339031,4.225502,0,0,3.113528,0.222395,2364.724616,10.674954,175.691945,3541.415855,0,0,0,0,0,0,4.5404
6100,19344,CA,USF,LPF,REY,2809,8/18/16,9/15/16,9, ,32606,32580.40039,8,1, ,137543.648,131848347, ,USFS,8/18/16,Undetermined,Santa Barbara, , , ,0,5,584,REY,0, , ,9/15/16,0,32606,32606,BG,5,LPF-2809, ,0,0,2016,0,738.573352,5.782267,0.222395,0.44479,0.667185,0,98.965716,77.615808,2186.808723,29432.62622,0,0,8.22861,19.125959,0,0,32.22295
6514,14318,CA,USF,ANF,RESERVOIR,0,8/24/96,8/28/96,2, ,1428,1465.839966,8,1,202,10998.28984,5932027.474,South,USFS,8/23/96,Arson, , , , ,0,0,8818,RESEVOIR FIRE,0,Los Angeles (DBU), ,8/27/96,0,1426,1426, ,0, , ,0,0,1996,0.44479,53.374768,2.668738,0,0,0,0,33.80402,8.006215,1347.268101,1.779159,0,0,4.447897,0,0,0,0
9678,19333,CA,USF,ANF,RESERVOIR,2417,6/20/16,7/3/16,2,SanGabrl cmplx FIRESTSAT C_Meth 20 LAC #177171,1146,1146.540039,6,1, ,13942.27057,4639878.149, ,USFS,6/20/16,Human,Los Angeles, , , ,0,0,573,RESERVOIR,0, , ,7/5/16,0,1146,1146,BG,0,ANF-2417, ,0,1,2016,0,3.780713,0,0,0,0,0,35.583179,0.44479,52.485189,1051.705324,0,0,0,0,0,0,0
7802,16627,CA,USF,SHF,REDSPOT,71,7/1/09,7/26/09,1,FIMT,1120,1129.540039,8,1,71,21100.3329,4571071.031, ,USFS,7/1/09,Lightning,Trinity,Humboldt, , ,0,0,3128,REDSPOT,0, , ,7/24/09,0,1120,1120,T,0,SRF-1131, ,0,0,2009,0,9.562979,0,0,0,0,0,297.564331,0.44479,816.856345,4.225502,0,0,0,0,0,0,0
8996,18354,CA,NPS,JTP,RANDOLPH,77,7/17/79,7/18/79,1, ,400,628.7260132,8,1,9013,7398.834172,2544363.034,VI,USFS, ,Lightning, , , , ,0,0,9616,RANDOLPH,0,Cleveland NF, , ,0,400,400,B,0, , ,0,0,1979,0,0,0,0,0,0,0,0,0,334.926669,293.116434,0,0,0,0,0,0,0
5715,17468,CA,USF,STF,RAMSEY,2954,8/11/12,8/27/12,4, ,1137,1136.780029,7,1,30,12099.94963,4600368.651, ,USFS,8/11/12,Campfire,Calaveras, , , ,0,0,1511,RAMSEY,0, , ,8/31/12,0,1137,1137,T,0,STF-2954, ,0,0,2012,0.222395,16.234825,4.892687,0.222395,0,0,0,729.455162,0,382.741565,1.334369,0,0,0,0,0,0,61.27024
10006,20524,CA,USF,SNF,RAILROAD,1743,8/29/17,11/18/17,9,CONT_DATE  based on FIRESTAT Fire Out Date/Time,12377,12371.09961,3,1, ,86419.93029,50064262.62, ,USFS,8/29/17,Undetermined,Madera, , , ,1,9,1014,RAILROAD,0, , ,9/15/17,0,12407,12407,BT,8,SNF-1743, ,1,0,2017,0,139.663976,2.446344,0,0,0,12.676507,11563.86588,434.559569,204.158487,4.225502,0,0,1.334369,0,0,0,358.31731
5721,17495,CA,USF,ANF,POWERHOUSE,2297,5/30/13,12/18/13,9,Contract County #129377,30268,30267.69922,1,1, ,119536.8905,122489001.6, ,USFS,5/30/13,Unidentified,Los Angeles, , , ,0,62,1538,POWERHOUSE,0, , ,6/10/13,0,30274,30274,BT,58,ANF-2297, ,4,0,2013,104.080798,767.26229,74.279885,8.22861,0.44479,23.796251,0.667185,1625.706474,4808.399409,22122.06216,551.761664,2.891133,0.222395,138.996792,30.468097,0,0,1809.51878
8620,17729,CA,USF,STF,POWER,23,8/5/13,8/18/13,4, ,1070,1075.880005,7,1, ,13539.88503,4353921.322, ,USFS,8/5/13,Unidentified,Tuolumne, , , ,0,0,1765,POWER,0, , ,8/13/13,0,1070,1070,B,0,STF-2613, ,0,0,2013,0,1.556764,0,0,0,0,0,1065.271411,0,7.561425,0.222395,0,0,0,0,0,0,0
10065,20534,CA,USF,PNF,POSLIN,1145,8/6/17,8/12/17,1, ,860,855.2440186,6,1, ,13192.85099,3461051.314, ,USFS,8/6/17,Lightning,Lassen, , , ,0,0,1024,POSLIN,0, , ,8/9/17,0,860,860,BG,0,PNF-1145, ,0,0,2017,0,0.222395,0,0,0,0,0,2.668738,0,60.269009,789.946566,0,0,0,0.222395,0,0,0
9692,19355,CA,USF,KNF,PONY,4500,6/7/16,12/15/16,1,"Fire Out Date was used as ""Cont Date""",2860,2857.169922,3,1, ,32991.80746,11562575.11, ,USFS,6/7/16,Undetermined,Siskiyou, , , ,0,0,594,PONY,0, , ,10/2/16,0,2860,2860,BT,0,KNF-4500, ,0,0,2016,0,40.031076,0.222395,0,0,0,1.111974,1107.74883,20.682723,82.508495,1605.690936,0,0,0,0,0,0,0
7759,16573,CA,USF,LPF,PONDEROSA,24,8/1/09,8/13/09,9, ,458,351.2409973,5,1,24,4872.253523,1421423.745, ,USFS,8/1/09,Misc,Monterey, , , ,0,0,3074,PONDEROSA,0, , ,8/7/09,0,458,458,B,0,LPF-2536, ,0,0,2009,0,2.446344,0,0,0,0,0,112.531802,30.245702,203.491303,0,0,0,0,0,0,0,0
6643,14556,CA,USF,ENF,PLUM,0,11/12/02,12/20/02,5, ,1763,1762.23999,2,1,90,15688.17604,7131550.089,Sierra,USFS,11/25/02, , , , , ,0,0,8952,PLUM,0,Amador-El Dorado, ,11/25/02,0,1765,1765, ,0, , ,0,0,2002,0,0,0,0,0,0,0,1519.179333,1.334369,136.995238,0.667185,0,0,0,0,0,0,0
7627,16397,CA,USF,SQF,PIUTE, ,6/28/08,7/30/08,9, ,37026,37346.19922,7,1,18,112927.4773,151134903.6, ,USFS,6/28/08,Misc,Kern, , , ,0,51,2899,PIUTE,0, , ,7/25/08,0,37026,37026,T,51,SQF-1356, ,0,0,2008,0,0,0,0,0,0,1.556764,8833.746494,14.900456,7923.26191,20538.16592,0,0,16.01243,8.6734,0,0,0
3973,11948,CA,USF,STF,PINECREST,2269,8/8/10,8/9/10,1,Both suppression and resource benefit,844,906.677002,1,0,11,15164.55849,3669189.739, ,USFS,8/9/10,Lightning,Tuolumne, , , ,0,0,2036,PINECREST,0, , ,10/15/10,0,799,799,T,0,STF-2269, ,0,0,2010,0,0,0,0,0,0,0,648.503431,0,244.411958,10.230164,0,0,2.891133,1.111974,0,0,0
9684,19345,CA,USF,LPF,PINE,1986,6/30/16,12/15/16,4, ,2304,2300.25,8,1, ,32206.51939,9308800.602, ,USFS,6/30/16,Undetermined,Ventura, , , ,0,0,585,PINE,0, , ,7/17/16,0,2304,2304,BT,0,LPF-1986, ,0,0,2016,0,56.265901,5.115082,1.111974,0,0,0,1158.01007,1.334369,64.272116,1011.007063,0,0,0,0,0,0,0
5383,16028,CA,USF,STF,PILOT, ,8/23/99,8/30/99,2,20090305,4028,3994.689941,8,1,57,28506.71418,16165934.85,South,USFS,8/22/99,Under investigation, , , , ,0,4,9396,PILOT FIRE,0,Stanislaus NF, , ,0,4028,4028, ,4, , ,0,0,1999,0.222395,24.68583,0.44479,0,0,0.667185,0.889579,766.595105,3.558318,290.892485,2800.840949,0,0,0,0,0,0,162.48068
6086,19307,CA,USF,BDF,PILOT,10205,8/7/16,,14,FIRESTSAT C_Meth 02 GPS Uncorrected Data,8110,8110.850098,4,1, ,43211.2068,32823464.83, ,USFS,8/7/16,Undetermined,San Berrdino, , , ,0,0,547,PILOT,0, , ,8/16/16,0,8110,8110,BGT,0,BDF-10205, ,0,0,2016,0.222395,83.17568,22.017092,0,0,1.556764,0,36.695153,6.449451,657.62162,7265.862685,0,0,2.001554,32.469651,0,0,50.5143
10003,20512,CA,USF,SQF,PIER,2385,8/29/17,8/30/17,7, ,36556,36619.39844,6,1, ,90929.93521,148193558.4, ,USFS,8/29/17,Misc,Tulare, , , ,0,2,1003,PIER,0, , ,9/24/17,0,36556,36556,BT,2,SQF-2385, ,0,0,2017,0,112.531802,16.45722,0,0,0,3570.549582,24483.45086,457.688635,5752.243223,2128.986057,0,0,2.668738,3.558318,0,0,230.52612
5768,17620,CA,USF,LPF,PFEIFFER,3810,12/16/13,12/20/13,9,Fire not declared out,917,913.9630127,6,1, ,8595.127538,3698676.855, ,USFS,12/16/13,Unidentified,Monterey, , , ,0,38,1660,PFEIFFER,0, , ,12/16/13,0,917,917,B,38,LPF-3810, ,0,0,2013,0.667185,72.945516,0.222395,0,0,0,0,349.382335,243.744774,246.413512,0,0,0,0,0,0,0,819.87763
7557,16316,CA,CDF,LNF,PETERSON,46,6/21/08,7/1/08,1,AKA Peterson-Popcorn,2750,8021.850098,8,1,46,40443.15246,32463294.23, ,USFS,6/21/08,Lightning,Shasta,Lassen, , ,0,0,2818,PETERSON COMPLEX,0, , ,7/2/08,0,7842,7842,TBG,0,LNF-2782, ,0,0,2008,0,167.018545,0,0,0,57.155481,0,2769.928063,0,617.590544,4403.195962,0,0,0,7.339031,0,0,0
