Year,Region,Ranger_unit,FIRE_NAME,Start,Contained,DPA,CDF_acres_burned,Other_acres_burned,Veg_type,Cause,Destroyed_structures,Firefighter_fatalities,Damaged_structures,Civilian_fatalities,Incident_number,Ranger_unit2,National_forest,County,County2,County3,DPA2,Fire_name2
1980,VI,San Diego,PROCTOR,11/28/1980,11/30/1980,CDF,2434,0,BG,Misc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,I,Lake-Napa,BASALT,6/13/1981,6/14/1981,CDF,700,0,WBG,Equipment use,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,I,Lake-Napa,ATLAS PEAK,6/22/1981,6/23/1981,CDF,23000,0,TWBGAP,Arson,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,I,Lake-Napa,GRIZZLY,7/26/1981,7/28/1981,CDF,4392,0,WBG,Arson,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,I,Mendocino NF,HUNTER,8/9/1981,8/11/1981,USFS,1810,130,TBW,Debris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,I,Lake-Napa,SULPHUR BANK,8/9/1981,8/11/1981,CDF,2300,0,WBG,Arson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,I,Lake-Napa,LANGS PEAK,8/9/1981,8/12/1981,CDF,14660,0,BG,Arson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,I,Lake-Napa,SCHOOL TEACHER HILL,9/20/1981,9/20/1981,CDF,493,0,BG,Arson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,I,Mendocino,COW MOUNTAIN,8/8/1981,8/12/1981,CDF,25534,0,WBG,Arson,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,I,Mendocino,COOLEY,9/4/1981,9/5/1981,CDF,500,0,BG,Debris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,II,Plumas NF,SLOAT,7/21/1981,7/21/1981,USFS,0,850,T,Arson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,II,Plumas NF,INGALLS,9/17/1981,9/24/1981,USFS,0,5995,T,Lightning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,II,Lassen-Modoc,RICE CANYON ROAD,8/12/1981,8/13/1981,CDF,8,292,TBG,Arson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,II,Lassen-Modoc,LIGHTNING #6,8/17/1981,8/18/1981,CDF,750,0,WBG,Lightning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,II,Lassen-Modoc,LIGHTNING #25,8/17/1981,8/18/1981,CDF,690,0,BG,Lightning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,II,Lassen-Modoc,WEBBER,8/18/1981,8/18/1981,CDF,1290,0,BG,Lightning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,II,Modoc NF,EAST,9/17/1981,9/20/1981,USFS,0,540,T,Lightning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,II,Modoc NF,LIKELY,9/18/1981,9/22/1981,USFS,0,525,T,Lightning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,IV,Amador-El Dorado,MEISS,6/14/1981,6/14/1981,CDF,13200,0,WBG,Misc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,IV,Amador-El Dorado,JOERGER SERIES,6/18/1981,6/18/1981,CDF,2305,0,WG,Equipment use,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,IV,El Dorado NF,WRIGHTS,8/8/1981,8/12/1981,USFS,0,3600,T,Equipment use,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,IV,Sierra NF,USFS #5,8/28/1981,8/30/1981,USFS,0,1300,BG,Campfire,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,IV,Madera-Mariposa,YOSEMITE LAKES,7/4/1981,7/5/1981,CDF,400,0,W,Equipment use,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,IV,Madera-Mariposa,GRANITE SPRINGS,7/15/1981,7/15/1981,CDF,590,0,TBG,Equipment use,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,IV,Tulare,ROUND VALLEY,6/19/1981,6/20/1981,CDF,3600,0,G,Equipment use,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,IV,Kern CC,NELLIE DENT,7/15/1981,7/16/1981,CC,0,1441,BG,Campfire,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,IV,Kern CC,ST. ELMO,8/24/1981,8/25/1981,CC,0,400,BG,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,IV,Kern CC,FLAT,8/27/1981,8/30/1981,CC,0,1500,G,Play W/Fire,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,IV,Kern CC,YOUNG,9/1/1981,9/3/1981,CC,0,1400,BG,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,IV,Tuolumne-Calaveras,BUCHANAN,8/8/1981,8/10/1981,CDF,706,0,BG,Equipment use,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,V,San Benito-Monterey,HORSE VALLEY,6/16/1981,6/16/1981,CDF,3755,0,WBGA,Equipment use,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,V,Los Padres NF,GAMBOA #1,6/25/1981,7/1/1981,USFS,0,3620,BG,Campfire,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,V,Los Padres NF,HERBERT,7/14/1981,7/14/1981,CDF,2045,15,GAP,Equipment use,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,V,San Luis Obispo,WASHBURN RANCH,6/11/1981,6/11/1981,CDF,2880,0,BGA,Equipment use,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,V,Santa Barbara,REY FIRE,9/22/1981,9/25/1981,CDF,0,1818,BG,Debris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,V,Los Padres NF,GAY,10/21/1981,10/24/1981,USFS,1015,375,BG,Equipment use,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,V,Santa Clara,BLACK HAWK,7/14/1981,7/16/1981,CDF,2400,0,WBG,Arson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,VI,Owens Valley,SPRINGS,2/24/1981,2/25/1981,CDF,1200,0,B,Arson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,VI,Inyo NF,SWALL,8/9/1981,8/12/1681,USFS,80,1820,TB,Play W/Fire,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,VI,Riverside,SPRUCE,6/4/1981,6/4/1981,CDF,1030,0,B,Play W/Fire,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,VI,Riverside,COTTONWOOD,6/15/1981,6/16/1981,CDF,1300,0,B,Play W/Fire,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,VI,Riverside,BARBER,6/15/1981,6/17/1981,CDF,11460,0,B,Misc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,VI,Riverside,MURRIETA,6/15/1981,6/17/1981,CDF,8544,0,BGA,Arson,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,VI,Riverside,RECHE,6/17/1981,6/18/1981,CDF,2000,0,B,Arson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,VI,Riverside,DAWSON,6/17/1981,6/17/1981,CDF,6400,0,B,Smoking,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,VI,Riverside,DAWSON #2,6/28/1981,6/28/1981,CDF,450,0,B,Play W/Fire,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,VI,Riverside,GOETZ,7/4/1981,7/4/1981,CDF,1000,0,BA,Arson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,VI,Riverside,MORONGO #28 & 29,8/4/1981,8/5/1981,CDF,300,0,B,Arson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,VI,Riverside,RANCHO,8/22/1981,8/22/1981,CDF,1440,0,BG,Equipment use,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,VI,San Bernardino NF,CENTER,8/28/1981,8/29/1981,USFS,0,1700,BG,Play W/Fire,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,VI,Riverside,CAWSTON,9/13/1981,9/13/1981,CDF,475,20,BG,Equipment use,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,VI,San Bernardino,COLTON,6/4/1981,6/5/1981,CDF,2500,0,B,Misc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,VI,San Bernardino,EUCLID,10/31/1981,10/31/1981,CDF,700,0,G,Arson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,VI,Los Angeles & Ventura,OAT MOUNTAIN,10/31/1981,11/1/1981,CC,0,17500,BGW,Equipment use,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,VI,San Diego,MONTEZUMA,5/2/1981,5/3/1981,CDF,400,0,B,Arson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,VI,San Diego,OUTSIDE ORIGIN #1,6/15/1981,6/17/1981,CITY,3025,850,BG,Arson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,VI,San Diego,PROCTOR #1,6/21/1981,6/21/1981,CDF,355,0,B,Arson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,VI,San Diego,OTAY #4,6/25/1981,6/27/1981,CDF,400,0,B,Campfire,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,VI,San Diego,MORENO,7/3/1981,7/3/1981,CDF,3108,0,B,Equipment use,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,VI,San Diego,CULP,7/28/1981,7/28/1981,CDF,1045,0,B,Misc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,VI,San Diego,FEATHERSTONE,9/14/1981,9/15/1981,CDF,403,0,B,Arson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,I,Six Rivers NF,DUZEN,9/11/1982,9/13/1982,USFS,0,415,TB,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,I,Lake-Napa,STEELE CANYON,9/11/1982,9/12/1982,CDF,600,0,B,Arson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,I,Lake-Napa,SILVERADO,9/11/1982,9/14/1982,CDF,4130,0,TBGW,Misc,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,II,Lassen-Modoc,RAVE,9/9/1982,9/9/1982,BLM,0,3500,BG,Equipment use,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,II,Shasta-Trinity,CHALK RESERVOIR,8/24/1982,8/26/1982,CDF,3800,0,WGB,Debris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,II,Klamath NF,FIVE,7/21/1982,7/26/1982,NF,0,1800,TB,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,IV,Fresno-Kings,JOHNSON,5/16/1982,5/16/1982,CDF,1760,0,G,Equipment use,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,IV,Madera-Mariposa,TEMPERANCE FLAT,7/31/1982,8/3/1982,CDF,7770,0,GB,Campfire,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,IV,Kern County,SHEEP'S TRAIL,6/7/1982,N/A,CC,0,3029,N/A,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,IV,Tulare,ROBLE LOMAS,9/13/1982,9/13/1982,CDF,725,0,B,Equipment use,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,IV,Kern County,JURY,7/25/1982,7/25/1982,CC,0,640,N/A,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,IV,Tulare,OAK FLAT,8/23/1982,8/24/1982,CDF,310,0,G,Equipment use,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,IV,Tuolumne-Calaveras,KEYSTONE,7/27/1982,7/29/1982,CDF,2778,0,GAP,Misc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,V,San Benito-Monterey,P. G. & E. #13,7/27/1982,7/27/1982,CDF,825,0,WB,Misc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,V,San Benito-Monterey,COGNINA,9/8/1982,9/8/1982,CDF,2450,0,WBG,Arson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,V,San Benito-Monterey,DIABLO CANYON,10/16/1982,10/18/1982,CDF,2200,0,GB,Misc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,V,Santa Clara,SWEENY,9/6/1982,9/7/1982,CDF,1282,0,GB,Smoking,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,VI,Riverside,FOX,8/9/1982,8/9/1982,CDF,550,0,B,Arson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,VI,Riverside,RAWSON,8/9/1982,8/10/1982,CDF,1277,0,BG,Equipment use,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,VI,Riverside,BLAINE,8/18/1982,8/19/1982,CDF,320,0,BG,Play W/Fire,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,VI,Riverside,VILLAGE,8/20/1982,8/22/1982,USFS,2055,1295,B,Lightning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,VI,Orange County,GYPSUM,10/9/1982,10/11/1982,CC,0,16800,B,Misc,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,VI,San Bernardino NF,YUMA,9/2/1982,9/3/1982,USFS,0,800,BG,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,VI,San Bernardino,STOCKTON,9/23/1982,9/24/1982,USFS,0,450,BG,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,VI,Ventura County,HAUL,10/8/1982,10/9/1982,CC,0,3000,BG,Arson,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,VI,Ventura & Los Angeles,DAYTON,10/9/1982,10/11/1982,CC,0,54000,BG,Arson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,VI,San Diego,TULE,6/10/1982,6/12/1982,CDF,4321,0,BG,Misc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,VI,San Diego,BELL VALLEY,8/19/1982,8/20/1982,CDF,562,31,B,Campfire,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,VI,San Diego,OTAY #9,10/11/1982,10/11/1982,CDF,782,0,B,Equipment use,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,VI,San Diego,DULZURA,10/23/1982,10/25/1982,CDF,5019,0,B,Debris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,I,Lake-Napa,POPE CANYON,7/10/1983,7/12/1983,CDF,1200,0,B,Equipment use,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,I,Lake-Napa,MARCH #2,9/11/1983,9/12/1983,CDF,600,0,B,Debris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,I,Lake-Napa,MORGAN VALLEY,9/19/1983,9/20/1983,CDF,500,0,B,Arson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,II,Butte,MUNJAR,6/17/1983,6/17/1983,CDF,4220,0,GAP,Debris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,II,Butte,SKYWAY #3,7/14/1983,7/15/1983,CDF,502,0,B,Smoking,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,II,Butte,HAMLIN CANYON,9/3/1983,9/4/1983,CDF,1860,0,BG,Misc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,IV,Fresno-Kings,LIGHTNING #4,8/30/1983,9/1/1983,CDF,7800,0,BG,Lightning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,IV,Madera-Mariposa,OLD TOLL,7/12/1983,7/12/1983,CDF,600,0,B,Arson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,IV,Madera-Mariposa,LIGHTNING #7,8/31/1983,9/1/1983,CDF,750,0,WBG,Lightning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,IV,Tulare,DRY CREEK,6/20/1983,6/21/1983,CDF,600,0,BG,Arson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,IV,Kern County,KERN COUNTY #13,7/12/1983,7/12/1983,CC,0,3000,BG,Equipment use,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,IV,Kern County,KERN COUNTY #18,7/22/1983,7/23/1983,CC,0,330,B,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,V,San Luis Obispo,ROTTA,7/9/1983,7/9/1983,CDF,350,0,B,Misc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,V,Santa Clara,DEL VALLE P.G. & E.,7/12/1983,7/16/1983,CDF,4650,0,WBG,Equipment use,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,V,Santa Clara,PORT COSTA SERIES,8/7/1983,8/7/1983,CDF,325,0,WBG,Arson,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,VI,Owens Valley,ROVANA,7/1/1983,7/1/1983,CDF,320,0,B,Playing with fire,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,VI,Riverside,SNOW CREEK ASSIST,5/25/1983,5/26/1983,CITY,75,4000,B,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,VI,Riverside,MORONGO #3,6/6/1983,6/6/1983,CDF,316,0,B,Arson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,VI,Riverside,CANYON,6/16/1983,6/16/1983,CDF,1160,0,B,Equipment use,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,VI,Riverside,FRESNO #2,7/12/1983,7/13/1983,CDF,700,0,B,Arson,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,VI,Riverside,FRESNO #3,7/13/1983,7/14/1983,CDF,900,0,B,Arson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,VI,Riverside,MCKINLEY,7/18/1983,7/18/1983,CDF,1612,0,G,Playing with fire,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,VI,Riverside,BANNING,7/23/1983,7/25/1983,CDF,2990,0,B,Arson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,VI,Riverside,BEDFORD,8/13/1983,8/13/1983,CDF,310,0,B,Equipment use,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,VI,Los Padres NF,MATILIJA,7/9/1983,7/15/1983,USFS,0,4600,B,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,VI,San Bernardino,SUMMIT,9/4/1983,9/4/1983,CDF,1147,0,B,Misc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,VI,San Bernardino,WHITE,9/24/1983,9/24/1983,CDF,530,0,B,Misc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,VI,San Bernardino,STODDARD SERIES,7/7/1983,7/7/1983,LOCAL,0,1500,N/A,Equipment use,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,VI,San Diego,CARRIZO,6/18/1983,6/19/1983,CDF,647,0,B,Equipment use,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,VI,San Diego,EUCLID,7/13/1983,7/14/1983,CDF,517,0,B,Equipment use,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,VI,San Diego,MARRON,8/6/1983,8/7/1983,CDF,300,0,B,Lightning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,II,Butte,BIDWELL,7/2/1984,7/5/1984,CDF,6900,NA,B,Equipment use,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,II,Lassen-Modoc,BLM D 284,7/5/1984,NA,BLM,NA,12100,NA,BA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,II,Lassen-Modoc,BLM D 337,8/11/1984,NA,BLM,NA,1480,NA,BA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,II,Lassen-Modoc,EAGLE,8/12/1984,8/13/1984,CDF,580,NA,T,Campfire,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,II,Lassen-Modoc,MODOC N.F. 094,8/13/1984,8/16/1984,USFS,NA,4000,TB,Equipment use,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,II,Lassen-Modoc,P.N.F. 115,8/21/1984,NA,USFS,NA,1100,NA,BA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,II,Siskiyou,BOLAM,11/1/1984,11/2/1984,CDF,370,NA,B,Debris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,II,Tehama-Glenn,LOWERY,7/12/1984,7/13/1984,CDF,2645,NA,WBG,Campfire,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,II,Tehama-Glenn,MILL CREEK,7/28/1984,7/30/1984,CDF,4020,NA,W,Smoking,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,IV,Fresno-Kings,SHERMAN #1,5/24/1984,5/24/1984,CDF,440,NA,BG,Misc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,IV,Fresno-Kings,FLAT TOP,5/25/1984,5/26/1984,CDF,6825,NA,BG,Electrical power,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,IV,Fresno-Kings,BARTON,5/29/1984,5/30/1984,CDF,300,NA,BG,Playing with fire,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,IV,Madera-Mariposa,CHINA HAT,8/30/1984,8/30/1984,CDF,2000,NA,G,Misc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,IV,Kern County,FAY RANCH,5/8/1984,5/10/1984,CC,NA,1175,BG,Misc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,IV,Kern County,WOODROW,5/24/1984,5/26/1984,CC,NA,1200,B,BA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,IV,Kern County,KERN #10,5/30/1984,NA,CC,NA,300,B,Lightning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,IV,Tulare,WELLS,7/5/1984,7/6/1984,CDF,407,NA,W,Lightning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,IV,Kern County,BODFISH,7/7/1984,7/13/1984,CC,NA,23200,B,Debris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,IV,Sequoia NF,USFS #13,5/29/1984,5/30/1984,USFS,NA,480,B,Lightning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,IV,Kern County,USFS #14,8/10/1984,8/12/1984,USFS,NA,2405,BG,Lightning,NA,NA,NA,NA,NA,Los Padres NF,NA,NA,NA,NA,NA,NA
1984,IV,Kern County,KERN CO. #25,8/18/1984,8/18/1984,CC,NA,1500,BG,BA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,IV,Kern County,KERN CO. #26,8/19/1984,8/20/1984,CC,NA,300,B,BA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,IV,Kern County,KERN CO. #27,8/19/1984,8/20/1984,CC,NA,6000,BG,BA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,IV,Tulare,BAR-O-ESCAPE,8/29/1984,9/1/1984,CDF,1390,NA,B,Misc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,IV,Tuolumne-Calaveras,SALT SPRINGS,6/24/1984,6/25/1984,CDF,4800,NA,WG,Debris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,IV,Tuolumne-Calaveras,QUARTZ,7/7/1984,7/8/1984,CDF,2580,NA,WBG,Equipment use,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,V,San Benito-Monterey,RELIZ CANYON,5/22/1984,5/22/1984,CDF,825,NA,BGA,Arson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,V,San Benito-Monterey,BONANZA,6/2/1984,6/3/1984,CDF,12906,NA,WBG,Debris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,V,San Luis Obispo,BLM #1,5/21/1984,5/21/1984,CDF,560,NA,B,Misc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,V,San Luis Obispo,MORRETTI,5/29/1984,5/30/1984,CDF,1330,NA,BG,Lightning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,V,Santa Barbara County,PASQUAL,6/8/1984,6/9/1984,CC,NA,400,G,BA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,V,San Mateo-Santa Cruz,ROCHA VMP ESCAPE #2,9/8/1984,9/9/1984,CDF,550,NA,WBG,Misc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,V,Santa Clara,NUNES,6/1/0984,6/1/1984,CDF,330,NA,WB,Lightning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,V,Santa Clara,SITE 300 #3,6/28/1984,6/28/1984,CDF,3713,1046,BG,Debris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,V,Santa Clara,PACHECO #2,7/5/1984,7/6/1984,CDF,1103,NA,WBG,Lightning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,VI,Owens Valley,COW,9/29/1984,9/30/1984,BLM,NA,2980,B,Equipment use,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,VI,Orange County,ORCO ASSIST,1/26/1984,1/27/1984,CC,NA,1200,BG,BA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
