FID,OBJECTID,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape_Leng,Shape_Area,Region_rb,DPA_rb,Start_rb,Cause_rb,County_rb,County2_rb,County3_rb,DPA2_rb,Firefighte,Total_dama,OID_,Fire_rb,Expect_shp,Ranger_rb,Ranger2_rb,Contain_rb,CDFacre_rb,Otherac_rb,Totalac_rb,Veg_rb,Destroyed,Inci_rb,Forest_rb,Damaged,Civilian,Year,NLCD_11,NLCD_21,NLCD_22,NLCD_23,NLCD_24,NLCD_31,NLCD_41,NLCD_42,NLCD_43,NLCD_52,NLCD_71,NLCD_81,NLCD_82,NLCD_90,NLCD_95,NLCD_0,NLCD_12,WUI_area
4015,12013,CA,CCO,KRN,KECK,00000000,1994-08-01,NA,14,NA,0,429.4360046,0,1,00000000,5971.700538,1737866.124,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7190,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1994,0,11.119743,2.223949,0,0,0,0,0,0,4.003108,134.104105,0,275.10245,0,0,0,0,0
4017,12018,CA,CCO,VNC,ALISO I,00000000,1994-10-16,NA,14,NA,0,343.5440063,0,1,00000000,5087.981946,1390275.031,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7195,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1994,0,0,0,0,0,0,0,49.149266,11.564533,128.544233,50.038845,0,0,0,0,0,0,0
4018,12019,CA,CCO,VNC,CAMARILLO HOSPITAL,00000000,1994-06-20,NA,14,NA,0,85.80480194,0,1,00000000,2263.42631,347239.5557,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7196,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1994,0,11.342138,9.340584,2.001554,0,0,0,0,0,31.135281,0,0,32.247256,0,0,0,0,0
4042,12090,CA,CCO,LAC,JONES FIRE/USFS,00USFS0F,1980-10-19,NA,14,NA,0,900.1209717,0,1,00000IRE,8982.685881,3642660.364,VI,USFS,NA,Arson,NA,NA,NA,NA,0,0,7241,JONES,0,San Berrdino,NA,NA,0,780,780,B,0,NA,NA,0,0,1980,0,6.449451,2.223949,0,0,0,0,1.556764,2.891133,119.426043,5.782267,0,0,0,0,0,0,0
4043,12092,CA,CCO,LAC,LITTLE ROCK FIRE,00728979,1980-07-04,NA,14,NA,0,1336.810059,0,1,00000102,15464.78688,5409891.717,VI,USFS,NA,Fireworks,NA,NA,NA,NA,0,0,7243,LITTLE ROCK,0,San Berrdino,NA,NA,0,1060,1060,B,0,NA,NA,0,0,1980,0,19.570748,12.231718,1.111974,0,0,0,0,0,1302.344338,0,0,0,0,0,0,0,0
4044,12094,CA,CCO,LAC,HUNT FIRE,00710380,1980-09-01,NA,14,NA,0,105.3440018,0,1,00000247,3933.559244,426310.6973,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7245,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1980,0,1.556764,0.222395,0,0,0,0,0,0,102.746428,0,0,0,0,0,0,0,0
4045,12099,CA,CCO,LAC,DAGGER FIRE/USFS,00USFS0F,1980-04-11,NA,14,NA,0,867.0479736,0,1,00000IRE,11955.89218,3508816.969,VI,USFS,NA,Debris,NA,NA,NA,NA,0,0,7250,DAGGER,0,San Berrdino,NA,NA,0,750,750,B,0,NA,NA,0,0,1980,0,6.449451,0.222395,0.222395,0,0,0,0,0,73.390306,86.956393,0,0,3.335923,0.889579,0,0,0
4046,12100,CA,CCO,LAC,MONROE FIRE/USFS,00USFS0F,1980-04-11,NA,14,NA,0,2898.169922,0,1,00000IRE,18261.20588,11728496.36,VI,USFS,NA,Debris,NA,NA,NA,NA,0,0,7251,MONROE,0,San Berrdino,NA,NA,0,3000,3000,B,0,NA,NA,0,0,1980,2.446344,15.567641,1.111974,0,0,0,0,170.132073,151.228509,603.579668,3.335923,0,0,6.894241,14.900456,0,0,0
4047,12104,CA,CCO,LAC,POPPY FIRE,00312037,1980-06-08,NA,14,NA,0,691.9140015,0,1,00000855,6739.904552,2800076.6,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7255,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1980,0,0,0,0,0,0,0,0,0,524.407095,14.010877,0,0,0,0,0,0,0
4048,12105,CA,CCO,LAC,MUNZ & MUNZ NO. 2 FIRE,00313027,1980-07-30,NA,14,NA,0,244.5509949,0,1,00008101,7398.963015,989662.0948,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7256,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1980,0,0,0,0,0,1.556764,0,0,0,3.335923,237.962507,0,0,0,0,0,0,0
4049,12106,CA,CCO,LAC,D 80 FIRE,00313028,1980-07-16,NA,14,NA,0,140.2980042,0,1,00313028,5439.445267,567766.4604,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7257,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1980,0,5.782267,0,0,0,0,0,0,0,0.667185,0,16.679615,0,0,0,0,0,0
4050,12109,CA,CCO,LAC,NA,00000000,1980-06-19,NA,14,NA,0,7.802790165,0,1,00000000,747.4341554,31576.77579,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7260,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1980,0,1.111974,0.222395,0,0,0,0,0.222395,0,2.891133,3.113528,0,0,0,0,0,0,0
4051,12114,CA,CCO,LAC,NA,00000000,1980-12-10,NA,14,NA,0,63.26490021,0,1,00000000,2249.646486,256023.7761,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7265,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1980,0,0.889579,0.222395,0.222395,0,0,0,0.222395,0,35.805574,4.447897,0,0,0,0,0,0,0
4052,12121,CA,CCO,LAC,NA,00000000,1980-05-23,NA,14,NA,0,13.43319988,0,1,00000000,1322.381081,54362.31586,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7272,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1980,0,0,0,0,0,0,0,0,1.111974,6.671846,5.559872,0,0,0,0,0,0,0
4053,12122,CA,CCO,LAC,NA,00000000,1980-05-30,NA,14,NA,0,14.992300029999999,0,1,00000000,1545.948463,60671.64032,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7273,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1980,0,0,0,0,0,0,0,0,0,5.337477,9.340584,0,0,0,0,0,0,0
4054,12123,CA,CCO,LAC,NA,00000000,1980-07-04,NA,14,NA,0,9.006130219,0,1,00000000,837.5834513,36446.5201,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7274,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1980,0,0,0,0,0,0,0,0,0,7.561425,1.779159,0,0,0,0,0,0,0
4055,12127,CA,CCO,LAC,NA,00000000,1980-07-22,NA,14,NA,0,64.81289673,0,1,00000000,3099.212666,262288.3947,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7277,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1980,0,2.446344,0,0,0,0,0,0,0,10.897348,0,50.70603,0,0,0,0,0,0
4056,12128,CA,CCO,LAC,NA,00000000,1980-10-14,NA,14,NA,0,16.6765995,0,1,00000000,1208.96396,67487.64753,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7278,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1980,0,0.222395,0,0,0,0,0,0,0,16.234825,0,0,0,0,0,0,0,0
4068,12150,CA,CCO,LAC,MT GLEASON FIRE/USFS,00000000,1985-10-14,NA,14,NA,0,726.492981,0,1,00000000,10524.37541,2940012.255,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7298,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1985,0,17.124405,0.44479,0,0,0,0,393.194124,21.572302,292.226855,0,0,0,0,0,0,0,0
4069,12153,CA,CCO,LAC,MT BALDY FIRE,00000000,1985-10-14,NA,14,NA,0,51.442298890000004,0,1,00000000,2032.687106,208179.5137,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7301,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1985,0,1.779159,0,0,0,0,0,4.225502,1.779159,43.144604,0,0,0,0,0,0,0,0
4070,12155,CA,CCO,LAC,SOUTH HILLS FIRE,00251517,1985-10-14,NA,14,NA,0,117.0390015,0,1,00007485,5176.57876,473641.2111,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7303,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1985,0,19.793143,1.556764,0.667185,0.667185,0,0,0,0.667185,91.626685,2.446344,0,0,0,0,0,0,0
4080,12174,CA,CCO,LAC,POPPY FIRE,00961211,1996-08-12,NA,14,NA,0,171.0529938,0,1,00000034,4172.66743,692226.5286,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7315,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1996,0,0,0,0,0,0,0,0,0,122.094782,48.259686,0,0,0,0,0,0,0
4100,12221,CA,CCO,LAC,CIENEGA FIRE,00831491,1981-07-26,NA,14,NA,0,233.7339935,0,1,00006981,5179.978208,945887.175,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7349,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1981,0,5.115082,0,0,0,0,0,0,3.113528,142.999899,80.951731,0,0,0,0,0,0,0
4101,12222,CA,CCO,LAC,RESERVOIR FIRE,00831114,1981-08-23,NA,14,NA,0,587.0020142,0,1,00009981,15533.22536,2375512.571,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7350,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1981,0,12.231718,0.889579,0,0,0,0,0,3.113528,502.834793,16.90201,0,0,0,0,0,0,0
4102,12226,CA,CCO,LAC,TICK FIRE,00921077,1981-07-16,NA,14,NA,0,41.78900146,0,1,00006781,1835.141431,169114.0152,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7354,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1981,0,0,0,0,0,0,0,0,0,41.365445,0.667185,0,0,0,0,0,0,0
4103,12227,CA,CCO,LAC,HIGHWAY 14 FIRE,00921078,1981-08-01,NA,14,NA,0,166.5740051,0,1,00004781,3914.674581,674102.7441,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7355,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1981,0,0.667185,0.222395,0,0,0,0,0,0,69.164803,74.50228,0,0,0,0,0,0,0
4104,12228,CA,CCO,LAC,PLUM FIRE,00312031,1981-05-10,NA,14,NA,0,176.6790009,0,1,00011243,3744.558977,714993.5925,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7356,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1981,0,1.779159,0.44479,0,0,0,0,0,0,146.335822,28.021753,0,0,0,0,0,0,0
4149,12300,CA,CCO,LAC,ACRES FIRE,00961125,1982-10-03,NA,14,NA,0,229.6880035,0,1,00000382,6008.918436,929514.2317,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7421,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1982,0,14.900456,0,0,0,0,0,0,0,0,0,211.052728,0,0,0,0,0,0
4150,12307,CA,CCO,LAC,NA,00000000,1982-09-03,NA,14,NA,0,42.83739853,0,1,00000000,2067.894873,173356.7266,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7428,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1982,0,2.223949,0.667185,0.222395,0,0,0,0,8.006215,30.912886,0,0,0,0,0,0,0,0
4151,12309,CA,CCO,LAC,NA,00000000,1982-07-05,NA,14,NA,0,3.459170103,0,1,00000000,655.3032858,13998.74671,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7430,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1982,0,0.44479,0,0,0,0,0,0,0,2.668738,0,0,0,0,0,0,0,0
4164,12331,CA,CCO,LAC,SIXTY SIX FIRE,00961174,1983-05-26,NA,14,NA,0,128.7230072,0,1,00000383,3137.748456,520923.568,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7450,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1983,0,7.116636,0,0,0,0,0,0,0,110.307854,2.668738,8.6734000000000009,0,0,0,0,0,0
4176,12348,CA,CCO,LAC,THE MURPHY FIRE,00961174,1983-06-02,NA,14,NA,0,58.47359848,0,1,00003383,2375.822467,236634.4498,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7466,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1983,0,0.44479,0,0,0,0,0,0,0,47.592501,4.892687,4.670292,0,0,0,0,0,0
4177,12349,CA,CCO,LAC,THE O'CONNELL FIRE,00961174,1983-06-07,NA,14,NA,0,158.4450073,0,1,00005783,3186.644169,641204.01,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7467,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1983,0,12.676507,0.889579,0,0,0,0,0,0,136.995238,7.78382,0,0,0,0,0,0,0
4178,12350,CA,CCO,LAC,BARN FIRE,00967925,1983-07-13,NA,14,NA,0,129.2389984,0,1,00000383,3866.545206,523012.8172,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7468,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1983,0,6.449451,0,0,0,0,0,0,0,96.296977,0,26.464989,0,0,0,0,0,0
4179,12351,CA,CCO,LAC,ALPINE FIRE,00969238,1983-07-15,NA,14,NA,0,1656.369995,0,1,00000183,17363.45425,6703077.307,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7469,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1983,0,8.451005,0,0,0,8.6734000000000009,0,0,0,1637.938192,0.222395,0,0,0,0,0,0,0
4189,12370,CA,CCO,LAC,GODDE RANCH FIRE,00928442,1983-07-19,NA,14,NA,0,250.5090027,0,1,00000683,7471.729474,1013775.423,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7487,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1983,0,18.681169,2.001554,0,0,0,0,0,0,0,0,197.264247,3.780713,0,0,0,0,0
4190,12371,CA,CCO,LAC,90TH ST FIRE,00967923,1983-07-05,NA,14,NA,0,198.5449982,0,1,00000983,4912.031659,803484.2439,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7488,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1983,0,5.782267,0,0,0,31.135281,0,0,0,140.108766,16.45722,3.335923,0,0,0,0,0,0
4191,12375,CA,CCO,LAC,NA,00000000,1983-08-08,NA,14,NA,0,2.646990061,0,1,00000000,411.3379104,10711.99037,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7492,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1983,0,0,0,0,0,0,0,0,0,2.891133,0,0,0,0,0,0,0,0
4213,12416,CA,CCO,LAC,BURKE,00002298,2000-02-25,NA,14,NA,0,171.8869934,0,1,00042000,4487.337849,695600.8821,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7519,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2000,0,5.782267,0,0,0,0,0,0,0,15.567641,4.670292,0,0,0,0,0,0,0
4216,12421,CA,CCO,ORC,TRW,00050963,2000-09-11,NA,14,NA,0,445.1159973,0,1,00000000,6433.584829,1801318.721,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7524,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2000,0,0,1.556764,0,0,0,0,0.44479,0,308.46168,22.239487,0,0,0,0,0,0,0
4217,12422,CA,CCO,ORC,RACETRACK,00071081,2000-12-18,NA,2,NA,0,51.68970108,0,1,00000000,3002.554177,209180.9051,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7525,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2000,0,11.119743,2.223949,0.44479,0,0,0,0,0,35.360784,3.335923,0,0,0,0,0,0,0
4263,12490,CA,CCO,LAC,DEL VALLE FIRE,00927639,1986-08-25,NA,14,NA,0,41.33190155,0,1,00000286,2139.69487,167264.1348,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4274,12505,CA,CCO,KRN,WEST,04-33440,2004-06-18,2004-06-19,7,NA,566.6,566.6519775,8,1,00033440,9652.365537,2293159.778,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3466,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2004,0,16.01243,0.889579,0,0,0,0,1.779159,0,102.968823,443.900154,0,0,0,0,0,0,0
4280,12511,CA,CCO,SBC,JALAMA,00005251,2004-07-19,2004-07-19,9,NA,320,333.0409851,6,1,00005251,7825.080862,1347768.622,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3472,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2004,0,18.903564,3.113528,0,0,0,0,1.334369,0,284.443034,21.127512,0,0,0.44479,0.667185,0,0,0
4281,12512,CA,CCO,SBC,HWY166,00003897,2004-05-30,2004-05-30,10,NA,60,65.16030121,6,1,00003897,2082.101058,263694.5132,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3473,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2004,0,3.113528,0.222395,0,0,0,0,0,0,18.903564,17.124405,26.242594,0,0,0,0,0,0
4283,12514,CA,CCO,ORC,IRVINE,04034180,2004-06-06,2004-06-09,7,NA,57,52.9856987,8,1,04034180,3502.386734,214425.3627,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3475,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2004,0.889579,0,0,0,0,0,0,0,0,4.003108,0,0,0,18.458774,30.023307,0,0,0
4284,12516,CA,CCO,VNC,ALISO II,00000000,1996-11-12,NA,14,NA,0,551.6290283,0,1,00000000,7369.910223,2232361.379,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7602,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1996,0,0,0,0,0,0,0,0,0,46.702922,62.048168,0,0,0,0,0,0,0
4285,12517,CA,CCO,VNC,SEXTON II,00000000,1996-09-24,NA,14,NA,0,476.7569885,0,1,00000000,6317.456174,1929366.811,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4297,12537,CA,CCO,VNC,SOUTH MOUNTAIN,00000000,1998-11-04,NA,14,NA,0,116.9940033,0,1,00000000,3162.65137,473456.6577,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7619,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1998,0,0,0,0,0,0,0,0,0,1.556764,0,0,0,0,0,0,0,0
4298,12538,CA,CCO,KRN,TEJON,00000000,1999-07-17,NA,10,NA,0,286.321991,0,1,00000000,5060.509584,1158703.634,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7620,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1999,0,0.667185,2.223949,0.44479,0,0,0,13.566087,1.111974,32.247256,235.738559,0,0,0,0,0,0,0
4310,12555,CA,CCO,KRN,ROUND MTN.,00000000,1993-05-10,NA,11,NA,0,833.1810303,0,1,00000000,8168.563828,3371764.725,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7636,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1993,0,0,0.222395,0,0,0,0,0,0,3.113528,828.865668,0,0,0,0,0,0,0
4311,12556,CA,CCO,KRN,MEBANE,00000000,1993-07-28,NA,8,NA,0,519.2739868,0,1,00000000,6765.159257,2101425.915,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7637,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1993,0,10.230164,0.222395,0,0,0,0,0,0,0,509.729034,0,0,0,0,0,0,0
4312,12557,CA,CCO,KRN,WELLER,00000000,1993-09-24,NA,2,NA,0,1340.790039,0,1,00000000,10437.18279,5425975.578,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7638,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1993,0,95.407398,7.561425,0.222395,0,0.222395,0,0,0,3.113528,1232.067561,0,0,0,0,0,0,0
4313,12558,CA,CCO,KRN,POWER,00000000,1993-05-12,NA,7,NA,0,319.4710083,0,1,00000000,5474.49153,1292854.553,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4314,12559,CA,CCO,KRN,SABODAN,00000000,1993-05-10,NA,2,NA,0,2302.159912,0,1,00000000,15976.6242,9316494.214,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7639,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1993,0,64.494511,2.891133,0.222395,0,2.446344,0,0,0,156.343591,2073.164946,0,0,0,0,0,0,0
4315,12560,CA,CCO,KRN,CREE,00000000,1993-06-10,NA,11,NA,0,663.6209717,0,1,00000000,7084.342456,2685579.843,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7640,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1993,0,0,0,0,0,0,0,0,0,2.446344,643.610744,0,16.90201,0,0,0,0,0
4316,12561,CA,CCO,KRN,ORCHARD,00000000,1993-06-21,NA,1,NA,0,19969.09961,0,1,00000000,40347.18147,80812194.17,IV,CC,6/20/1993,Lightning,NA,NA,NA,NA,0,0,7641,ORCHARD,0,Kern County,NA,6/21/1993,0,20000,20000,NA,0,NA,NA,0,0,1993,0,327.810033,1.334369,0.222395,0,100.52248,0,0,0,230.623477,18505.69924,0,795.951227,0,0,0,0,0
4317,12562,CA,CCO,KRN,RESERVE,00000000,1993-06-23,NA,14,NA,0,2358.73999,0,1,00000000,13771.76119,9545484.979,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7642,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1993,0,497.719711,21.572302,1.111974,0.222395,2.668738,0,0,0,180.362237,1652.616253,0,0,0,0,0,0,0
4318,12563,CA,CCO,KRN,TAYLOR,00000000,1993-07-27,NA,10,NA,0,520.7550049,0,1,00000000,6643.78659,2107421.662,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7643,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1993,0,64.272116,1.556764,0,0,0.44479,0,0,0,59.379429,151.673299,0,0,0,0,0,0,0
4319,12564,CA,CCO,KRN,EAGLE PEAK,00000000,1993-09-14,NA,14,NA,0,364.4750061,0,1,00000000,6175.03359,1474979.359,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7644,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1993,0,0,0,0,0,0,4.003108,5.337477,2.668738,314.688736,37.584732,0,0,0,0,0,0,0
4371,12640,CA,CCO,KRN,COWBOY,01217096,2012-06-07,2012-06-07,14,NA,0.7,0.781771004,1,1,NA,300.5255393,3163.715159,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1190,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2012,0,0.44479,0,0,0,0,0,0.44479,0,0.222395,0,0,0,0,0,0,0,0
4372,12641,CA,CCO,KRN,EDMONSTON,01218758,2012-06-22,2012-06-22,14,NA,13.09,13.10809994,1,1,NA,3106.410275,53046.61571,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1191,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2012,0,0,0,0,0,0,0,0,0,0,12.898902,0,0,0,0,0,0,0
4373,12642,CA,CCO,KRN,EMIGDIO,01219717,2012-06-29,2012-06-29,14,alt inc # 1586,150,173.2720032,1,1,NA,3932.93202,701206.5274,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1192,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2012,0,6.227056,0,0,0,0,0,2.223949,0,18.458774,145.668638,0,0,0,0,0,0,0
4374,12643,CA,CCO,KRN,GRAPEVINE,01218491,2012-06-18,2012-06-18,14,Alt Fed inc# 018491,214,206.098999,1,1,NA,5782.497886,834052.399,NA,CDF,7/8/2012,Undetermined,Colusa,NA,NA,NA,0,0,1193,GRAPEVINE,0,NA,NA,7/12/2012,1870,0,1870,B,0,NA,NA,0,0,2012,0,9.11819,0.667185,0,0,0,0,7.78382,0,75.614255,111.642223,0,0,0,0,0,0,0
4375,12644,CA,CCO,KRN,HILL,01218764,2012-06-21,2012-06-21,14,NA,14.5,14.6850996,1,1,NA,1405.632781,59428.34224,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1194,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2012,0,1.556764,0,0,0,0,0,0,0,0.44479,12.231718,0,0,0,0,0,0,0
4376,12645,CA,CCO,KRN,HISTORY,01223853,2012-07-30,2012-07-30,14,NA,0.75,0.31963101,1,1,NA,264.9723458,1293.499051,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1195,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2012,0,0,0.222395,0,0,0,0,0,0,0.222395,0,0,0,0,0,0,0,0
4377,12646,CA,CCO,KRN,HOOPER,01237018,2012-11-24,2012-11-24,14,NA,4.16,4.333499908,1,1,NA,836.2290259,17537.03344,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1196,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2012,0,1.556764,0,0,0,0,0,0,0,0.667185,2.223949,0,0,0,0,0,0,0
4378,12647,CA,CCO,KRN,JACK,01218949,2012-06-23,2012-06-23,14,NA,14.5,14.4236002,1,1,NA,1039.051305,58370.20276,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1197,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2012,0,0,0,0,0,0,0,0,0,0,14.233271,0,0,0,0,0,0,0
4379,12648,CA,CCO,KRN,KECKS,01221206,2012-07-08,2012-07-08,14,NA,198,196.3659973,1,1,NA,5713.431691,794663.7704,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1198,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2012,0,1.111974,0,0,0,0,0,0,0,0,194.373113,0,0,0,0,0,0,0
4380,12649,CA,CCO,KRN,KEYSTONE,01220548,2012-07-04,2012-07-04,3,NA,0,0.635052025,1,1,NA,409.2369674,2569.962477,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1199,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2012,0,0,0,0,0,0,0,0,0,0.889579,0,0,0,0,0,0,0,0
4381,12651,CA,CCO,KRN,LAVAL,01216604,2012-06-03,2013-06-03,14,NA,41,41.16519928,1,1,NA,2058.151152,166589.6964,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1201,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2012,0,1.334369,0,0,0,0,0,0,0,0,2.001554,0,36.695153,0,0,0,0,0
